product_length_cm,product_width_cm,product_height_cm,ID_Shape
38,37,14,4765
21,20,13,4766
42,19,8,4767
16,29,3,4768
58,45,3,4769
32,23,30,4770
22,33,15,4771
22,9,10,4772
25,37,34,4773
98,48,35,4774
42,32,17,4775
23,15,17,4776
40,40,68,4777
23,12,80,4778
60,30,15,4779
45,34,15,4780
59,75,31,4781
16,45,50,4782
19,17,2,4783
25,20,35,4784
30,34,14,4785
33,14,15,4786
25,14,19,4787
17,20,9,4788
41,40,10,4789
101,32,16,4790
18,22,12,4791
77,19,16,4792
25,20,17,4793
23,28,17,4794
35,27,5,4795
16,13,36,4796
27,24,8,4797
45,31,27,4798
24,29,16,4799
50,55,15,4800
22,11,32,4801
30,11,32,4802
24,16,20,4803
21,21,8,4804
29,23,21,4805
21,19,19,4806
30,46,36,4807
25,30,9,4808
40,15,13,4809
32,20,7,4810
24,25,19,4811
21,17,20,4812
22,28,13,4813
87,56,10,4814
40,15,9,4815
48,25,25,4816
20,35,35,4817
30,17,15,4818
17,17,23,4819
36,31,12,4820
44,52,22,4821
96,45,5,4822
60,48,18,4823
65,18,65,4824
43,11,42,4825
32,22,20,4826
16,18,3,4827
39,39,18,4828
32,11,22,4829
64,63,13,4830
30,27,18,4831
33,22,49,4832
17,15,16,4833
35,25,95,4834
22,23,14,4835
24,23,12,4836
50,40,4,4837
50,36,8,4838
18,12,21,4839
35,35,6,4840
34,30,8,4841
40,25,23,4842
42,39,12,4843
29,20,18,4844
33,11,7,4845
16,19,6,4846
36,43,19,4847
50,41,50,4848
25,16,6,4849
47,44,44,4850
30,24,17,4851
38,32,28,4852
37,37,41,4853
39,11,9,4854
50,50,12,4855
20,50,28,4856
20,21,24,4857
34,27,32,4858
28,31,27,4859
45,45,22,4860
18,15,18,4861
24,13,10,4862
40,30,24,4863
34,42,23,4864
25,18,23,4865
31,31,8,4866
16,20,25,4867
30,22,15,4868
85,20,9,4869
74,18,13,4870
42,33,47,4871
50,14,8,4872
90,90,20,4873
50,37,32,4874
31,31,33,4875
17,17,29,4876
19,16,5,4877
38,11,7,4878
35,21,14,4879
40,33,14,4880
34,11,29,4881
23,23,10,4882
38,38,24,4883
18,10,8,4884
54,33,10,4885
43,16,9,4886
105,14,17,4887
25,25,62,4888
54,20,8,4889
16,30,22,4890
32,22,24,4891
26,15,5,4892
25,13,5,4893
34,12,13,4894
21,15,21,4895
40,25,28,4896
95,16,16,4897
53,53,44,4898
70,18,32,4899
17,24,28,4900
26,46,26,4901
18,29,35,4902
32,22,11,4903
19,27,27,4904
37,20,10,4905
19,31,35,4906
21,22,16,4907
26,20,16,4908
34,30,50,4909
90,15,15,4910
50,32,42,4911
25,23,27,4912
65,50,6,4913
38,34,34,4914
55,45,55,4915
18,17,13,4916
32,32,22,4917
40,30,3,4918
16,26,43,4919
65,48,6,4920
32,16,30,4921
47,38,39,4922
23,29,9,4923
15,13,16,4924
16,35,45,4925
41,32,35,4926
30,28,8,4927
40,40,28,4928
35,27,14,4929
43,28,31,4930
19,20,23,4931
50,40,60,4932
35,19,45,4933
38,20,2,4934
23,22,25,4935
32,32,18,4936
30,40,30,4937
24,21,5,4938
16,16,25,4939
16,15,54,4940
29,14,14,4941
40,18,7,4942
32,54,40,4943
43,48,30,4944
26,22,22,4945
105,35,8,4946
44,25,44,4947
34,29,10,4948
32,17,32,4949
34,12,37,4950
80,36,75,4951
33,22,13,4952
16,12,26,4953
20,20,85,4954
25,30,35,4955
13,41,76,4956
18,12,7,4957
62,40,20,4958
43,50,35,4959
17,14,7,4960
24,21,6,4961
23,18,5,4962
25,27,9,4963
18,12,14,4964
40,22,20,4965
49,46,25,4966
34,27,10,4967
50,23,18,4968
35,26,6,4969
33,11,25,4970
61,36,34,4971
62,27,17,4972
48,25,14,4973
43,28,50,4974
40,39,5,4975
43,16,12,4976
36,39,6,4977
57,22,54,4978
16,27,30,4979
45,45,16,4980
64,35,35,4981
21,20,23,4982
20,37,29,4983
48,42,27,4984
85,85,7,4985
18,14,34,4986
26,17,7,4987
16,30,5,4988
38,33,16,4989
62,28,28,4990
20,80,30,4991
30,30,11,4992
48,19,19,4993
36,28,4,4994
56,35,64,4995
23,16,18,4996
35,12,3,4997
35,95,20,4998
28,16,35,4999
61,61,8,5000
20,19,9,5001
16,9,15,5002
21,15,18,5003
16,50,82,5004
37,28,18,5005
35,23,43,5006
34,26,12,5007
23,16,39,5008
52,35,53,5009
38,66,60,5010
17,17,4,5011
17,11,2,5012
23,23,6,5013
25,35,60,5014
25,14,3,5015
33,34,12,5016
19,27,7,5017
80,22,4,5018
19,36,89,5019
49,33,10,5020
23,12,12,5021
17,13,5,5022
23,15,14,5023
30,40,45,5024
40,50,7,5025
32,17,12,5026
36,14,11,5027
61,25,13,5028
23,23,30,5029
15,11,11,5030
37,60,80,5031
45,43,20,5032
19,19,40,5033
26,56,26,5034
26,26,17,5035
80,33,20,5036
13,10,10,5037
24,19,6,5038
32,27,11,5039
32,33,20,5040
62,15,18,5041
23,22,10,5042
28,19,11,5043
29,29,29,5044
26,23,11,5045
16,50,40,5046
20,30,15,5047
85,50,10,5048
21,23,24,5049
24,27,24,5050
32,16,14,5051
23,13,8,5052
43,38,35,5053
18,30,53,5054
52,32,12,5055
18,17,18,5056
30,21,20,5057
18,19,26,5058
37,30,7,5059
33,28,4,5060
40,35,46,5061
29,35,24,5062
16,23,40,5063
18,11,27,5064
66,66,42,5065
16,21,7,5066
28,19,29,5067
36,27,28,5068
53,15,36,5069
30,20,70,5070
26,29,18,5071
47,47,74,5072
25,45,90,5073
26,14,16,5074
72,72,6,5075
31,26,13,5076
35,30,35,5077
48,48,13,5078
40,23,8,5079
40,26,16,5080
25,9,27,5081
84,45,54,5082
50,41,9,5083
28,23,9,5084
39,21,26,5085
62,47,47,5086
28,21,14,5087
50,35,65,5088
50,30,40,5089
24,39,47,5090
102,40,15,5091
20,50,50,5092
100,65,25,5093
25,15,40,5094
32,12,32,5095
51,36,56,5096
62,50,12,5097
36,29,20,5098
18,35,18,5099
31,23,25,5100
34,53,57,5101
32,22,22,5102
102,27,38,5103
32,11,19,5104
73,41,5,5105
95,65,5,5106
36,37,12,5107
24,13,19,5108
20,17,19,5109
32,25,15,5110
31,31,36,5111
45,19,36,5112
55,28,29,5113
31,33,9,5114
31,13,13,5115
55,55,40,5116
64,37,12,5117
37,29,61,5118
40,25,74,5119
60,28,25,5120
35,40,36,5121
37,37,10,5122
33,16,13,5123
30,23,11,5124
40,25,12,5125
91,21,15,5126
41,46,39,5127
22,15,21,5128
41,37,16,5129
20,16,33,5130
28,16,23,5131
23,26,13,5132
44,27,15,5133
18,20,10,5134
48,26,31,5135
23,16,6,5136
41,47,51,5137
25,25,36,5138
45,35,19,5139
93,98,2,5140
45,40,45,5141
36,27,44,5142
25,24,19,5143
47,25,11,5144
18,17,11,5145
38,16,31,5146
51,51,21,5147
61,61,14,5148
39,11,14,5149
18,12,20,5150
27,47,22,5151
29,30,22,5152
82,15,77,5153
15,30,29,5154
50,35,12,5155
23,16,12,5156
100,19,19,5157
70,12,102,5158
19,18,14,5159
105,40,30,5160
30,32,21,5161
16,14,28,5162
41,26,56,5163
21,57,41,5164
36,17,18,5165
100,60,20,5166
59,32,27,5167
35,28,6,5168
47,18,7,5169
36,20,9,5170
24,21,24,5171
24,14,9,5172
44,34,10,5173
23,23,32,5174
38,29,15,5175
30,28,15,5176
45,45,40,5177
26,21,6,5178
65,38,7,5179
33,16,16,5180
50,60,9,5181
29,16,25,5182
29,18,10,5183
22,23,22,5184
40,35,18,5185
28,25,9,5186
59,42,9,5187
65,44,37,5188
28,28,9,5189
28,24,26,5190
34,34,12,5191
55,45,20,5192
37,11,31,5193
16,14,25,5194
60,20,8,5195
23,11,11,5196
95,55,4,5197
19,12,6,5198
30,60,19,5199
32,36,35,5200
45,44,29,5201
26,13,10,5202
29,14,10,5203
43,13,3,5204
26,86,18,5205
20,60,40,5206
45,20,25,5207
25,25,65,5208
41,41,58,5209
25,22,5,5210
23,26,2,5211
21,21,28,5212
15,18,21,5213
33,13,17,5214
16,16,35,5215
33,41,28,5216
29,29,33,5217
43,13,13,5218
19,12,11,5219
20,34,51,5220
25,64,47,5221
21,23,15,5222
55,20,13,5223
79,63,3,5224
26,26,8,5225
33,32,10,5226
70,20,20,5227
30,55,10,5228
39,30,13,5229
28,33,22,5230
30,15,30,5231
60,34,11,5232
30,22,6,5233
40,31,31,5234
19,15,4,5235
44,33,35,5236
18,12,2,5237
41,35,10,5238
55,35,32,5239
35,29,15,5240
25,16,2,5241
20,43,11,5242
28,16,10,5243
22,19,12,5244
16,12,20,5245
19,15,11,5246
52,38,53,5247
62,35,12,5248
26,32,30,5249
52,41,23,5250
26,16,10,5251
24,21,19,5252
19,21,13,5253
24,12,7,5254
48,53,43,5255
40,15,11,5256
42,32,5,5257
16,18,2,5258
62,62,9,5259
21,21,34,5260
20,39,49,5261
65,45,5,5262
85,26,16,5263
20,17,10,5264
35,26,14,5265
19,13,22,5266
20,21,4,5267
23,19,10,5268
17,17,105,5269
82,13,82,5270
30,32,12,5271
38,30,8,5272
26,14,18,5273
30,26,10,5274
39,11,21,5275
40,30,14,5276
24,38,15,5277
35,12,12,5278
100,20,25,5279
23,18,11,5280
30,20,13,5281
68,32,30,5282
25,35,25,5283
16,17,7,5284
53,16,21,5285
20,20,32,5286
41,22,26,5287
52,16,50,5288
23,23,3,5289
30,29,19,5290
33,30,7,5291
55,100,5,5292
55,60,21,5293
26,13,32,5294
31,11,8,5295
18,20,3,5296
18,19,31,5297
20,15,22,5298
28,12,3,5299
60,50,9,5300
27,23,27,5301
62,12,12,5302
28,24,10,5303
62,32,5,5304
58,48,17,5305
39,44,32,5306
23,21,22,5307
22,27,20,5308
30,21,18,5309
56,49,37,5310
105,18,16,5311
23,30,39,5312
27,21,19,5313
36,25,11,5314
64,52,16,5315
26,25,26,5316
29,21,12,5317
17,9,11,5318
25,20,14,5319
23,25,5,5320
30,30,3,5321
29,40,57,5322
49,47,35,5323
67,14,15,5324
52,33,18,5325
45,40,50,5326
20,17,7,5327
17,18,9,5328
34,44,8,5329
17,11,22,5330
40,28,15,5331
51,34,11,5332
28,15,18,5333
80,17,21,5334
38,22,24,5335
28,14,9,5336
75,65,18,5337
97,45,24,5338
17,15,18,5339
65,55,35,5340
42,43,64,5341
41,30,10,5342
18,20,2,5343
31,21,16,5344
52,52,26,5345
20,18,23,5346
16,14,3,5347
23,15,22,5348
23,19,8,5349
50,19,6,5350
90,26,16,5351
53,15,53,5352
32,15,17,5353
16,32,49,5354
104,20,9,5355
18,28,26,5356
27,17,5,5357
31,16,5,5358
17,17,25,5359
19,12,10,5360
50,25,45,5361
26,23,20,5362
39,14,22,5363
26,21,22,5364
65,38,35,5365
40,35,24,5366
97,28,14,5367
20,30,85,5368
37,18,30,5369
55,40,36,5370
27,22,7,5371
50,35,4,5372
23,16,17,5373
33,19,22,5374
70,50,10,5375
13,12,8,5376
54,45,35,5377
20,17,9,5378
37,19,22,5379
65,35,23,5380
26,22,9,5381
67,47,12,5382
21,29,17,5383
26,28,24,5384
40,37,23,5385
27,27,25,5386
24,17,15,5387
60,50,11,5388
20,25,30,5389
35,16,19,5390
80,23,9,5391
35,35,55,5392
51,45,44,5393
29,23,35,5394
23,15,2,5395
26,19,29,5396
33,11,10,5397
90,80,30,5398
100,14,6,5399
70,55,25,5400
25,35,55,5401
46,11,10,5402
28,29,25,5403
75,27,66,5404
64,51,64,5405
43,34,12,5406
54,11,8,5407
17,12,105,5408
50,40,11,5409
46,44,8,5410
45,30,16,5411
24,13,6,5412
36,26,11,5413
50,70,14,5414
23,23,16,5415
35,22,10,5416
60,60,8,5417
29,25,8,5418
39,36,39,5419
22,19,3,5420
23,17,5,5421
55,15,70,5422
80,55,4,5423
16,13,21,5424
72,55,12,5425
48,33,10,5426
15,13,10,5427
33,21,10,5428
31,54,80,5429
26,36,6,5430
24,29,36,5431
31,16,4,5432
20,20,66,5433
55,30,33,5434
21,13,14,5435
68,66,66,5436
25,18,15,5437
16,16,61,5438
47,37,12,5439
16,12,21,5440
26,40,37,5441
23,16,23,5442
20,14,10,5443
22,26,18,5444
18,13,40,5445
21,12,11,5446
62,12,80,5447
27,20,18,5448
35,19,14,5449
24,15,14,5450
60,50,15,5451
34,34,6,5452
40,24,2,5453
41,14,14,5454
16,25,18,5455
21,25,15,5456
23,16,40,5457
99,50,4,5458
36,33,18,5459
60,31,31,5460
22,12,8,5461
30,26,8,5462
34,25,20,5463
16,21,5,5464
20,35,46,5465
26,20,6,5466
26,35,26,5467
25,40,18,5468
28,23,18,5469
22,19,18,5470
17,18,31,5471
34,24,6,5472
28,26,12,5473
30,26,5,5474
51,34,63,5475
40,25,30,5476
21,41,28,5477
36,25,6,5478
75,70,18,5479
22,14,17,5480
16,12,22,5481
34,22,10,5482
26,19,17,5483
18,14,17,5484
71,11,13,5485
44,35,8,5486
35,25,8,5487
17,20,6,5488
20,12,11,5489
50,44,16,5490
28,16,16,5491
18,20,23,5492
40,13,36,5493
29,22,7,5494
32,29,29,5495
42,27,19,5496
35,15,20,5497
44,33,14,5498
34,19,23,5499
102,22,10,5500
32,32,4,5501
21,14,17,5502
35,26,10,5503
31,20,11,5504
31,22,19,5505
40,17,2,5506
20,13,10,5507
36,35,7,5508
18,51,53,5509
60,19,21,5510
26,26,32,5511
36,24,24,5512
20,17,12,5513
26,31,29,5514
55,11,3,5515
60,17,20,5516
20,21,12,5517
41,30,30,5518
29,13,10,5519
44,37,43,5520
60,42,36,5521
45,16,15,5522
40,15,6,5523
50,51,29,5524
16,14,17,5525
60,17,48,5526
41,41,13,5527
46,14,11,5528
60,23,11,5529
43,37,43,5530
105,43,15,5531
38,29,18,5532
37,27,30,5533
28,12,6,5534
35,24,22,5535
22,7,5,5536
27,27,47,5537
20,43,12,5538
86,18,26,5539
17,14,5,5540
24,20,16,5541
30,49,10,5542
85,50,16,5543
68,14,5,5544
32,24,5,5545
55,55,50,5546
30,20,80,5547
33,22,23,5548
16,11,32,5549
65,40,16,5550
27,20,13,5551
24,21,14,5552
50,55,40,5553
36,25,22,5554
24,19,22,5555
46,36,60,5556
16,25,38,5557
65,40,30,5558
30,26,21,5559
60,16,60,5560
34,28,22,5561
68,48,3,5562
46,22,39,5563
28,11,11,5564
43,40,13,5565
24,11,14,5566
43,30,102,5567
24,24,10,5568
52,55,7,5569
43,18,11,5570
32,29,11,5571
35,33,7,5572
21,19,21,5573
35,11,7,5574
19,19,21,5575
19,16,23,5576
42,38,55,5577
40,40,29,5578
27,21,10,5579
62,55,6,5580
60,50,30,5581
37,17,20,5582
37,36,25,5583
20,22,30,5584
15,14,12,5585
28,28,6,5586
32,39,27,5587
60,31,34,5588
27,16,12,5589
35,17,22,5590
24,15,12,5591
47,34,10,5592
50,24,22,5593
32,21,18,5594
16,45,5,5595
53,13,15,5596
27,22,43,5597
25,12,8,5598
32,22,37,5599
47,41,6,5600
32,25,5,5601
85,26,85,5602
31,28,31,5603
27,23,22,5604
16,18,18,5605
43,18,35,5606
61,30,61,5607
39,39,30,5608
16,14,8,5609
33,26,13,5610
35,82,10,5611
55,14,10,5612
43,33,14,5613
56,59,21,5614
31,11,11,5615
45,35,11,5616
29,49,15,5617
40,20,50,5618
29,15,15,5619
22,50,5,5620
31,22,17,5621
64,53,17,5622
100,31,6,5623
38,24,15,5624
50,16,9,5625
28,36,4,5626
35,31,6,5627
23,33,23,5628
25,15,77,5629
25,25,80,5630
36,23,7,5631
30,12,10,5632
41,27,20,5633
45,40,40,5634
32,26,31,5635
90,30,12,5636
53,18,51,5637
27,19,4,5638
22,21,16,5639
38,28,12,5640
23,12,21,5641
27,19,12,5642
29,23,30,5643
28,13,11,5644
41,33,30,5645
19,28,54,5646
18,34,48,5647
16,25,40,5648
46,24,23,5649
37,40,20,5650
20,20,17,5651
105,20,10,5652
17,19,33,5653
33,27,18,5654
32,22,29,5655
55,45,25,5656
14,17,15,5657
90,46,46,5658
41,24,15,5659
50,38,27,5660
28,20,32,5661
32,32,45,5662
36,30,14,5663
14,14,17,5664
85,23,6,5665
66,16,9,5666
54,46,31,5667
56,51,17,5668
41,25,23,5669
24,31,11,5670
21,20,7,5671
17,12,20,5672
21,29,34,5673
18,17,20,5674
74,36,25,5675
45,25,45,5676
21,12,20,5677
56,22,57,5678
43,33,15,5679
35,35,16,5680
45,39,8,5681
21,32,25,5682
31,22,9,5683
52,42,40,5684
104,80,5,5685
28,18,7,5686
28,40,30,5687
20,35,45,5688
39,31,13,5689
53,35,16,5690
30,40,16,5691
29,11,32,5692
50,30,3,5693
51,11,13,5694
55,31,81,5695
25,19,14,5696
35,35,92,5697
24,21,9,5698
27,12,4,5699
34,21,28,5700
21,14,15,5701
27,43,40,5702
39,32,26,5703
33,40,31,5704
98,45,57,5705
45,20,45,5706
25,26,9,5707
42,42,8,5708
35,12,6,5709
38,11,8,5710
55,32,32,5711
34,29,28,5712
70,50,20,5713
80,60,15,5714
32,32,36,5715
28,29,19,5716
46,36,21,5717
42,37,37,5718
55,33,30,5719
28,11,9,5720
48,11,11,5721
48,36,18,5722
17,14,4,5723
40,28,36,5724
38,27,17,5725
16,33,95,5726
36,36,14,5727
52,41,14,5728
32,14,25,5729
37,33,32,5730
35,35,25,5731
24,17,8,5732
36,22,6,5733
16,23,16,5734
31,26,16,5735
33,36,3,5736
19,17,7,5737
30,26,23,5738
33,19,28,5739
105,80,15,5740
18,14,15,5741
61,50,15,5742
34,41,6,5743
23,42,70,5744
17,23,19,5745
30,25,12,5746
30,24,4,5747
23,20,27,5748
36,44,25,5749
18,40,50,5750
14,10,13,5751
38,28,20,5752
35,22,13,5753
29,19,30,5754
55,20,10,5755
42,36,18,5756
30,40,5,5757
44,35,35,5758
70,48,36,5759
36,36,6,5760
18,39,53,5761
86,16,3,5762
66,56,66,5763
29,28,8,5764
25,23,6,5765
25,23,13,5766
35,26,5,5767
50,41,10,5768
24,15,15,5769
16,16,32,5770
62,35,7,5771
30,13,2,5772
48,61,75,5773
40,45,40,5774
48,39,10,5775
27,21,20,5776
29,14,12,5777
22,19,21,5778
75,23,32,5779
47,34,17,5780
51,39,28,5781
48,20,38,5782
40,26,33,5783
21,22,9,5784
36,36,26,5785
16,25,5,5786
95,22,22,5787
67,61,66,5788
57,35,8,5789
28,22,4,5790
30,22,2,5791
80,36,40,5792
33,17,20,5793
23,17,17,5794
29,29,40,5795
40,22,25,5796
30,22,3,5797
63,11,11,5798
36,21,8,5799
87,30,10,5800
44,26,2,5801
29,13,13,5802
20,32,20,5803
93,93,6,5804
17,17,5,5805
33,49,10,5806
50,50,38,5807
26,26,6,5808
76,11,8,5809
34,29,11,5810
17,22,12,5811
38,19,4,5812
82,43,53,5813
31,27,17,5814
18,18,35,5815
26,33,11,5816
31,26,9,5817
31,27,7,5818
63,63,13,5819
33,24,25,5820
46,35,15,5821
28,13,10,5822
31,13,10,5823
20,11,3,5824
105,28,18,5825
17,15,6,5826
30,14,5,5827
18,14,18,5828
60,45,60,5829
31,25,8,5830
31,24,8,5831
26,13,30,5832
16,41,61,5833
50,35,6,5834
27,22,6,5835
54,20,53,5836
50,45,22,5837
36,28,10,5838
32,32,2,5839
17,16,7,5840
23,84,50,5841
34,34,21,5842
30,25,27,5843
92,36,34,5844
55,48,40,5845
16,46,32,5846
48,48,10,5847
15,11,7,5848
22,14,16,5849
26,20,23,5850
50,52,50,5851
45,54,84,5852
71,24,68,5853
11,12,10,5854
42,34,12,5855
35,12,10,5856
29,25,18,5857
32,36,6,5858
80,25,10,5859
25,24,5,5860
61,22,22,5861
31,12,43,5862
77,34,36,5863
38,30,11,5864
17,16,2,5865
37,52,77,5866
22,23,9,5867
44,23,24,5868
30,38,39,5869
27,26,26,5870
40,38,20,5871
44,44,4,5872
26,17,16,5873
36,36,21,5874
31,15,28,5875
26,14,5,5876
38,25,58,5877
47,51,31,5878
20,12,15,5879
29,34,8,5880
28,31,6,5881
26,33,19,5882
26,22,19,5883
24,21,25,5884
29,19,14,5885
35,20,60,5886
50,36,23,5887
25,20,23,5888
19,21,20,5889
47,34,25,5890
24,24,30,5891
29,19,29,5892
21,20,12,5893
44,70,44,5894
33,43,24,5895
33,22,2,5896
33,44,72,5897
35,25,28,5898
17,17,28,5899
42,29,26,5900
40,28,20,5901
105,15,4,5902
45,35,30,5903
35,20,25,5904
28,50,35,5905
35,20,36,5906
34,34,8,5907
36,22,12,5908
47,25,25,5909
65,35,5,5910
45,30,25,5911
65,20,7,5912
60,11,60,5913
16,21,13,5914
40,33,40,5915
30,30,26,5916
31,27,31,5917
40,11,30,5918
31,12,10,5919
70,26,67,5920
16,25,13,5921
48,32,21,5922
88,48,40,5923
36,24,8,5924
33,30,15,5925
51,48,25,5926
55,55,27,5927
22,15,70,5928
15,24,17,5929
31,31,6,5930
40,16,19,5931
27,13,13,5932
17,17,6,5933
34,24,19,5934
17,17,21,5935
103,26,31,5936
35,18,15,5937
15,18,16,5938
25,15,35,5939
43,43,48,5940
29,24,22,5941
32,39,25,5942
73,20,73,5943
17,11,17,5944
16,38,33,5945
33,20,5,5946
42,42,42,5947
40,20,12,5948
20,12,28,5949
35,40,63,5950
49,31,12,5951
15,12,12,5952
28,12,10,5953
63,16,56,5954
32,25,25,5955
28,19,5,5956
51,53,70,5957
31,20,7,5958
72,52,12,5959
30,23,23,5960
43,31,8,5961
28,22,25,5962
20,16,6,5963
33,11,14,5964
29,26,28,5965
34,34,96,5966
39,39,7,5967
40,40,37,5968
49,45,13,5969
45,32,33,5970
33,33,2,5971
55,34,15,5972
24,11,26,5973
23,23,39,5974
70,11,9,5975
28,25,16,5976
30,30,104,5977
70,40,60,5978
52,28,23,5979
70,40,8,5980
17,11,19,5981
67,15,15,5982
43,43,72,5983
24,15,13,5984
31,20,16,5985
60,40,25,5986
21,18,3,5987
36,20,21,5988
22,17,17,5989
18,34,47,5990
73,48,14,5991
35,26,11,5992
60,40,30,5993
33,33,17,5994
62,22,17,5995
25,25,17,5996
30,19,14,5997
34,31,13,5998
102,42,47,5999
35,33,32,6000
26,20,24,6001
18,15,7,6002
17,12,16,6003
47,12,59,6004
68,23,20,6005
26,19,10,6006
34,24,31,6007
60,42,24,6008
41,15,32,6009
24,31,13,6010
24,25,31,6011
52,35,17,6012
36,35,9,6013
62,20,62,6014
16,19,33,6015
46,29,53,6016
23,23,20,6017
31,33,6,6018
38,38,23,6019
55,43,38,6020
56,31,23,6021
17,31,13,6022
25,18,9,6023
47,56,36,6024
35,27,25,6025
34,23,17,6026
16,12,27,6027
27,20,23,6028
36,19,47,6029
16,28,11,6030
41,55,15,6031
61,21,41,6032
47,34,6,6033
26,23,21,6034
80,33,15,6035
24,24,5,6036
16,20,17,6037
32,26,16,6038
25,25,42,6039
63,26,58,6040
38,25,4,6041
22,32,46,6042
50,43,17,6043
52,42,23,6044
26,18,7,6045
20,30,45,6046
96,49,16,6047
43,37,38,6048
26,30,30,6049
70,52,12,6050
37,60,20,6051
34,51,39,6052
47,39,59,6053
65,38,22,6054
27,18,13,6055
23,13,11,6056
100,30,10,6057
28,47,11,6058
45,11,30,6059
27,18,16,6060
74,20,10,6061
20,19,15,6062
35,19,13,6063
40,16,10,6064
40,17,17,6065
32,22,90,6066
21,14,12,6067
24,20,26,6068
48,38,20,6069
33,33,40,6070
32,40,27,6071
30,29,5,6072
22,19,9,6073
30,20,25,6074
52,12,7,6075
32,19,19,6076
38,38,37,6077
36,21,15,6078
84,25,50,6079
34,31,32,6080
24,13,12,6081
19,17,11,6082
24,20,10,6083
21,29,8,6084
60,20,27,6085
13,10,9,6086
28,25,26,6087
20,30,3,6088
33,33,23,6089
42,35,7,6090
16,11,100,6091
27,27,13,6092
31,25,37,6093
16,28,16,6094
36,32,21,6095
65,11,13,6096
39,33,14,6097
35,25,26,6098
34,30,11,6099
28,12,15,6100
14,15,10,6101
60,36,8,6102
17,27,27,6103
40,23,11,6104
30,16,11,6105
23,23,17,6106
60,41,41,6107
22,18,6,6108
26,38,2,6109
35,19,19,6110
21,11,23,6111
32,14,24,6112
31,11,14,6113
25,35,50,6114
30,23,8,6115
32,48,75,6116
25,16,45,6117
16,15,22,6118
37,32,11,6119
21,12,8,6120
67,47,11,6121
28,22,23,6122
57,14,14,6123
24,26,26,6124
49,21,8,6125
62,12,40,6126
26,22,8,6127
45,20,50,6128
77,29,12,6129
27,15,16,6130
16,53,45,6131
50,42,19,6132
50,50,17,6133
11,11,23,6134
52,52,41,6135
14,16,19,6136
20,20,22,6137
27,16,11,6138
41,37,26,6139
34,11,33,6140
25,13,28,6141
32,26,23,6142
50,45,10,6143
42,23,11,6144
25,19,25,6145
29,38,36,6146
11,10,18,6147
25,21,13,6148
48,40,4,6149
36,38,8,6150
77,18,26,6151
30,40,10,6152
40,18,11,6153
48,18,27,6154
48,33,48,6155
47,25,23,6156
16,92,72,6157
34,29,12,6158
25,23,10,6159
20,22,17,6160
20,21,16,6161
31,31,7,6162
52,20,15,6163
31,28,3,6164
35,12,32,6165
35,21,46,6166
35,103,9,6167
102,11,46,6168
17,17,10,6169
16,13,24,6170
50,35,30,6171
22,32,4,6172
22,23,25,6173
25,28,35,6174
33,15,14,6175
28,22,21,6176
47,31,10,6177
105,28,15,6178
33,26,14,6179
47,27,47,6180
104,11,9,6181
26,48,87,6182
60,11,6,6183
25,32,9,6184
63,21,63,6185
38,23,21,6186
28,25,30,6187
18,16,23,6188
36,20,20,6189
38,22,12,6190
17,19,28,6191
28,16,20,6192
29,24,20,6193
25,40,12,6194
29,26,4,6195
23,21,5,6196
55,23,8,6197
27,25,19,6198
25,23,9,6199
29,22,9,6200
67,48,15,6201
57,20,22,6202
12,8,7,6203
56,69,2,6204
23,23,11,6205
30,27,9,6206
41,91,43,6207
15,33,29,6208
24,15,21,6209
30,22,8,6210
79,23,23,6211
16,23,8,6212
31,21,34,6213
16,20,14,6214
42,26,22,6215
50,35,28,6216
23,16,25,6217
62,13,42,6218
24,20,17,6219
15,13,8,6220
32,23,11,6221
30,27,29,6222
55,37,18,6223
20,20,90,6224
30,27,25,6225
37,39,42,6226
53,11,16,6227
30,16,5,6228
19,19,4,6229
55,30,16,6230
26,12,33,6231
25,26,8,6232
21,18,22,6233
35,30,42,6234
41,36,36,6235
19,15,8,6236
30,11,18,6237
65,35,55,6238
69,22,57,6239
65,30,36,6240
36,33,30,6241
31,26,10,6242
29,20,14,6243
22,18,19,6244
24,24,14,6245
100,20,28,6246
32,22,4,6247
16,16,26,6248
35,23,23,6249
23,20,21,6250
16,22,18,6251
24,14,4,6252
37,36,7,6253
16,13,32,6254
30,28,33,6255
55,14,14,6256
21,16,17,6257
36,30,20,6258
32,21,15,6259
19,25,39,6260
36,64,23,6261
49,49,11,6262
18,24,8,6263
30,29,34,6264
50,30,8,6265
36,28,20,6266
17,20,12,6267
20,30,24,6268
71,36,13,6269
61,41,25,6270
36,18,18,6271
105,12,11,6272
16,40,27,6273
16,17,14,6274
60,20,45,6275
24,27,9,6276
23,14,15,6277
21,28,7,6278
14,11,11,6279
20,19,24,6280
56,29,29,6281
14,14,15,6282
40,19,35,6283
16,62,16,6284
105,60,20,6285
29,20,9,6286
52,18,53,6287
50,16,5,6288
18,18,13,6289
82,82,6,6290
29,17,18,6291
17,11,24,6292
30,23,37,6293
34,29,6,6294
65,14,65,6295
41,21,41,6296
100,70,7,6297
39,13,3,6298
43,30,2,6299
35,45,22,6300
23,19,13,6301
40,16,30,6302
27,18,31,6303
47,35,14,6304
37,34,20,6305
18,13,19,6306
65,16,24,6307
50,41,42,6308
34,26,13,6309
43,37,19,6310
20,35,55,6311
40,55,77,6312
55,30,60,6313
23,24,25,6314
36,36,8,6315
16,55,50,6316
